2020-12-26 02:10:01 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2020-12-26 02:10:01 DEBUG HibernatePersistenceProvider:88 - Located and parsed 1 persistence units; checking each
2020-12-26 02:10:01 DEBUG HibernatePersistenceProvider:96 - Checking persistence-unit [name=jpaGsc, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [jpaGsc]
2020-12-26 02:10:01 DEBUG ProviderChecker:86 - Persistence-unit [jpaGsc] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2020-12-26 02:10:01 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: jpaGsc
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/moham/eclipse-workspaces/grcBochra/gestion-stations-carburant/gestion-stations-carburant-jpa/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		ma.ac.fstt.sim.jpa.entities.Carburant]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: com.mysql.jdbc.Driver
		javax.persistence.jdbc.password: 
		hibernate.dialect: org.hibernate.dialect.MySQLInnoDBDialect
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3306/gsc?serverTimezone=UTC
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: update
		hibernate.format_sql: true
		javax.persistence.jdbc.user: root]
2020-12-26 02:10:01 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2020-12-26 02:10:01 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2020-12-26 02:10:01 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2020-12-26 02:10:02 INFO  Version:46 - HHH000412: Hibernate Core {5.4.0.Final}
2020-12-26 02:10:02 INFO  Environment:199 - HHH000206: hibernate.properties not found
2020-12-26 02:10:02 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2020-12-26 02:10:02 DEBUG RegionFactoryInitiator:118 - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2020-12-26 02:10:02 DEBUG RegionFactoryInitiator:49 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2020-12-26 02:10:02 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-12-26 02:37:09 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=ma.ac.fstt.sim.jpa.entities.Carburant)
    - Returns
       - EntityReturnImpl(entity=ma.ac.fstt.sim.jpa.entities.Carburant, querySpaceUid=<gen:0>, path=ma.ac.fstt.sim.jpa.entities.Carburant)
          - CollectionAttributeFetchImpl(collection=ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs, querySpaceUid=<gen:1>, path=ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs)
             - (collection element) CollectionFetchableElementEntityGraph(entity=ma.ac.fstt.sim.jpa.entities.HistoCarb, querySpaceUid=<gen:2>, path=ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs.<elements>)
                - EntityAttributeFetchImpl(entity=ma.ac.fstt.sim.jpa.entities.Station, querySpaceUid=<gen:3>, path=ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs.<elements>.station)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ma.ac.fstt.sim.jpa.entities.Carburant)
          - SQL table alias mapping - carburant0_
          - alias suffix - 0_
          - suffixed key columns - {id_carbu1_0_0_}
          - JOIN (JoinDefinedByMetadata(histoCarbs)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs)
                - SQL table alias mapping - histocarbs1_
                - alias suffix - 1_
                - suffixed key columns - {id_carbu4_1_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id_histo1_1_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=ma.ac.fstt.sim.jpa.entities.HistoCarb)
                      - SQL table alias mapping - histocarbs1_
                      - alias suffix - 2_
                      - suffixed key columns - {id_histo1_1_2_}

2020-12-26 02:37:09 DEBUG EntityLoader:137 - Static select for entity ma.ac.fstt.sim.jpa.entities.Carburant [READ]: select carburant0_.id_carburant as id_carbu1_0_0_, carburant0_.description as descript2_0_0_, carburant0_.nom_carburant as nom_carb3_0_0_, histocarbs1_.id_carburant as id_carbu4_1_1_, histocarbs1_.id_histo_carb as id_histo1_1_1_, histocarbs1_.id_histo_carb as id_histo1_1_2_, histocarbs1_.id_carburant as id_carbu4_1_2_, histocarbs1_.date as date2_1_2_, histocarbs1_.prix as prix3_1_2_, histocarbs1_.id_station as id_stati5_1_2_ from carburant carburant0_ left outer join histo_carb histocarbs1_ on carburant0_.id_carburant=histocarbs1_.id_carburant where carburant0_.id_carburant=?
2020-12-26 02:37:09 DEBUG Loader:38 - Static select for action ACTION_MERGE on entity ma.ac.fstt.sim.jpa.entities.Carburant: select carburant0_.id_carburant as id_carbu1_0_1_, carburant0_.description as descript2_0_1_, carburant0_.nom_carburant as nom_carb3_0_1_, histocarbs1_.id_carburant as id_carbu4_1_3_, histocarbs1_.id_histo_carb as id_histo1_1_3_, histocarbs1_.id_histo_carb as id_histo1_1_0_, histocarbs1_.id_carburant as id_carbu4_1_0_, histocarbs1_.date as date2_1_0_, histocarbs1_.prix as prix3_1_0_, histocarbs1_.id_station as id_stati5_1_0_ from carburant carburant0_ left outer join histo_carb histocarbs1_ on carburant0_.id_carburant=histocarbs1_.id_carburant where carburant0_.id_carburant=?
2020-12-26 02:37:09 DEBUG Loader:38 - Static select for action ACTION_REFRESH on entity ma.ac.fstt.sim.jpa.entities.Carburant: select carburant0_.id_carburant as id_carbu1_0_1_, carburant0_.description as descript2_0_1_, carburant0_.nom_carburant as nom_carb3_0_1_, histocarbs1_.id_carburant as id_carbu4_1_3_, histocarbs1_.id_histo_carb as id_histo1_1_3_, histocarbs1_.id_histo_carb as id_histo1_1_0_, histocarbs1_.id_carburant as id_carbu4_1_0_, histocarbs1_.date as date2_1_0_, histocarbs1_.prix as prix3_1_0_, histocarbs1_.id_station as id_stati5_1_0_ from carburant carburant0_ left outer join histo_carb histocarbs1_ on carburant0_.id_carburant=histocarbs1_.id_carburant where carburant0_.id_carburant=?
2020-12-26 02:37:09 DEBUG AbstractEntityPersister:3794 - Static SQL for entity: ma.ac.fstt.sim.jpa.entities.Station
2020-12-26 02:37:09 DEBUG AbstractEntityPersister:3799 -  Version select: select id_station from station where id_station =?
2020-12-26 02:37:09 DEBUG AbstractEntityPersister:3802 -  Snapshot select: select station_.id_station, station_.adresse as adresse2_2_, station_.nom_station as nom_stat3_2_, station_.ville as ville4_2_ from station station_ where station_.id_station=?
2020-12-26 02:37:09 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into station (adresse, nom_station, ville, id_station) values (?, ?, ?, ?)
2020-12-26 02:37:09 DEBUG AbstractEntityPersister:394 -  Update 0: update station set adresse=?, nom_station=?, ville=? where id_station=?
2020-12-26 02:37:09 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from station where id_station=?
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@14c053c6]
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : adresse
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : histoCarbs
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@30865a90]
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6134ac4a]
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : histoCarbs.carburant
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@73e132e0]
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : histoCarbs.date
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : histoCarbs.prix
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : histoCarbs.station
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : histoCarbs.station
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : nomStation
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : ville
2020-12-26 02:37:09 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-12-26 02:37:09 DEBUG LoadQueryJoinAndFetchProcessor:119 - processing queryspace <gen:0>
2020-12-26 02:37:09 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=ma.ac.fstt.sim.jpa.entities.Station)
    - Returns
       - EntityReturnImpl(entity=ma.ac.fstt.sim.jpa.entities.Station, querySpaceUid=<gen:0>, path=ma.ac.fstt.sim.jpa.entities.Station)
          - CollectionAttributeFetchImpl(collection=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs, querySpaceUid=<gen:1>, path=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs)
             - (collection element) CollectionFetchableElementEntityGraph(entity=ma.ac.fstt.sim.jpa.entities.HistoCarb, querySpaceUid=<gen:2>, path=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs.<elements>)
                - EntityAttributeFetchImpl(entity=ma.ac.fstt.sim.jpa.entities.Carburant, querySpaceUid=<gen:3>, path=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs.<elements>.carburant)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ma.ac.fstt.sim.jpa.entities.Station)
          - SQL table alias mapping - station0_
          - alias suffix - 0_
          - suffixed key columns - {id_stati1_2_0_}
          - JOIN (JoinDefinedByMetadata(histoCarbs)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs)
                - SQL table alias mapping - histocarbs1_
                - alias suffix - 1_
                - suffixed key columns - {id_stati5_1_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id_histo1_1_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=ma.ac.fstt.sim.jpa.entities.HistoCarb)
                      - SQL table alias mapping - histocarbs1_
                      - alias suffix - 2_
                      - suffixed key columns - {id_histo1_1_2_}

2020-12-26 02:37:09 DEBUG EntityLoader:137 - Static select for entity ma.ac.fstt.sim.jpa.entities.Station [NONE]: select station0_.id_station as id_stati1_2_0_, station0_.adresse as adresse2_2_0_, station0_.nom_station as nom_stat3_2_0_, station0_.ville as ville4_2_0_, histocarbs1_.id_station as id_stati5_1_1_, histocarbs1_.id_histo_carb as id_histo1_1_1_, histocarbs1_.id_histo_carb as id_histo1_1_2_, histocarbs1_.id_carburant as id_carbu4_1_2_, histocarbs1_.date as date2_1_2_, histocarbs1_.prix as prix3_1_2_, histocarbs1_.id_station as id_stati5_1_2_ from station station0_ left outer join histo_carb histocarbs1_ on station0_.id_station=histocarbs1_.id_station where station0_.id_station=?
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3773862a]
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : adresse
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : histoCarbs
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@589b028e]
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@22175d4f]
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : histoCarbs.carburant
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3b0f7d9d]
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : histoCarbs.date
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : histoCarbs.prix
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : histoCarbs.station
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : histoCarbs.station
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : nomStation
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : ville
2020-12-26 02:37:09 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-12-26 02:37:09 DEBUG LoadQueryJoinAndFetchProcessor:119 - processing queryspace <gen:0>
2020-12-26 02:37:09 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=ma.ac.fstt.sim.jpa.entities.Station)
    - Returns
       - EntityReturnImpl(entity=ma.ac.fstt.sim.jpa.entities.Station, querySpaceUid=<gen:0>, path=ma.ac.fstt.sim.jpa.entities.Station)
          - CollectionAttributeFetchImpl(collection=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs, querySpaceUid=<gen:1>, path=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs)
             - (collection element) CollectionFetchableElementEntityGraph(entity=ma.ac.fstt.sim.jpa.entities.HistoCarb, querySpaceUid=<gen:2>, path=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs.<elements>)
                - EntityAttributeFetchImpl(entity=ma.ac.fstt.sim.jpa.entities.Carburant, querySpaceUid=<gen:3>, path=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs.<elements>.carburant)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ma.ac.fstt.sim.jpa.entities.Station)
          - SQL table alias mapping - station0_
          - alias suffix - 0_
          - suffixed key columns - {id_stati1_2_0_}
          - JOIN (JoinDefinedByMetadata(histoCarbs)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs)
                - SQL table alias mapping - histocarbs1_
                - alias suffix - 1_
                - suffixed key columns - {id_stati5_1_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id_histo1_1_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=ma.ac.fstt.sim.jpa.entities.HistoCarb)
                      - SQL table alias mapping - histocarbs1_
                      - alias suffix - 2_
                      - suffixed key columns - {id_histo1_1_2_}

2020-12-26 02:37:09 DEBUG EntityLoader:137 - Static select for entity ma.ac.fstt.sim.jpa.entities.Station [READ]: select station0_.id_station as id_stati1_2_0_, station0_.adresse as adresse2_2_0_, station0_.nom_station as nom_stat3_2_0_, station0_.ville as ville4_2_0_, histocarbs1_.id_station as id_stati5_1_1_, histocarbs1_.id_histo_carb as id_histo1_1_1_, histocarbs1_.id_histo_carb as id_histo1_1_2_, histocarbs1_.id_carburant as id_carbu4_1_2_, histocarbs1_.date as date2_1_2_, histocarbs1_.prix as prix3_1_2_, histocarbs1_.id_station as id_stati5_1_2_ from station station0_ left outer join histo_carb histocarbs1_ on station0_.id_station=histocarbs1_.id_station where station0_.id_station=?
2020-12-26 02:37:09 DEBUG Loader:38 - Static select for action ACTION_MERGE on entity ma.ac.fstt.sim.jpa.entities.Station: select station0_.id_station as id_stati1_2_1_, station0_.adresse as adresse2_2_1_, station0_.nom_station as nom_stat3_2_1_, station0_.ville as ville4_2_1_, histocarbs1_.id_station as id_stati5_1_3_, histocarbs1_.id_histo_carb as id_histo1_1_3_, histocarbs1_.id_histo_carb as id_histo1_1_0_, histocarbs1_.id_carburant as id_carbu4_1_0_, histocarbs1_.date as date2_1_0_, histocarbs1_.prix as prix3_1_0_, histocarbs1_.id_station as id_stati5_1_0_ from station station0_ left outer join histo_carb histocarbs1_ on station0_.id_station=histocarbs1_.id_station where station0_.id_station=?
2020-12-26 02:37:09 DEBUG Loader:38 - Static select for action ACTION_REFRESH on entity ma.ac.fstt.sim.jpa.entities.Station: select station0_.id_station as id_stati1_2_1_, station0_.adresse as adresse2_2_1_, station0_.nom_station as nom_stat3_2_1_, station0_.ville as ville4_2_1_, histocarbs1_.id_station as id_stati5_1_3_, histocarbs1_.id_histo_carb as id_histo1_1_3_, histocarbs1_.id_histo_carb as id_histo1_1_0_, histocarbs1_.id_carburant as id_carbu4_1_0_, histocarbs1_.date as date2_1_0_, histocarbs1_.prix as prix3_1_0_, histocarbs1_.id_station as id_stati5_1_0_ from station station0_ left outer join histo_carb histocarbs1_ on station0_.id_station=histocarbs1_.id_station where station0_.id_station=?
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@3e1162e7]
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@79c3f01f]
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : carburant
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : carburant
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : date
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : prix
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : station
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@38600b]
2020-12-26 02:37:09 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-12-26 02:37:09 DEBUG LoadQueryJoinAndFetchProcessor:119 - processing queryspace <gen:0>
2020-12-26 02:37:09 DEBUG LoadPlanTreePrinter:55 - LoadPlan(collection=ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs)
    - Returns
       - CollectionReturnImpl(collection=ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs, querySpaceUid=<gen:0>, path=[ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs])
          - (collection element) CollectionFetchableElementEntityGraph(entity=ma.ac.fstt.sim.jpa.entities.HistoCarb, querySpaceUid=<gen:1>, path=[ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs].<elements>)
             - EntityAttributeFetchImpl(entity=ma.ac.fstt.sim.jpa.entities.Station, querySpaceUid=<gen:2>, path=[ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs].<elements>.station)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs)
          - SQL table alias mapping - histocarbs0_
          - alias suffix - 0_
          - suffixed key columns - {id_carbu4_1_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id_histo1_1_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=ma.ac.fstt.sim.jpa.entities.HistoCarb)
                - SQL table alias mapping - histocarbs0_
                - alias suffix - 1_
                - suffixed key columns - {id_histo1_1_1_}

2020-12-26 02:37:09 DEBUG CollectionLoader:83 - Static select for collection ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs: select histocarbs0_.id_carburant as id_carbu4_1_0_, histocarbs0_.id_histo_carb as id_histo1_1_0_, histocarbs0_.id_histo_carb as id_histo1_1_1_, histocarbs0_.id_carburant as id_carbu4_1_1_, histocarbs0_.date as date2_1_1_, histocarbs0_.prix as prix3_1_1_, histocarbs0_.id_station as id_stati5_1_1_ from histo_carb histocarbs0_ where histocarbs0_.id_carburant=?
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@4f8caaf3]
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2b50150]
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : carburant
2020-12-26 02:37:09 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@41c62850]
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : date
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : prix
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : station
2020-12-26 02:37:09 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : station
2020-12-26 02:37:09 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-12-26 02:37:09 DEBUG LoadQueryJoinAndFetchProcessor:119 - processing queryspace <gen:0>
2020-12-26 02:37:09 DEBUG LoadPlanTreePrinter:55 - LoadPlan(collection=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs)
    - Returns
       - CollectionReturnImpl(collection=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs, querySpaceUid=<gen:0>, path=[ma.ac.fstt.sim.jpa.entities.Station.histoCarbs])
          - (collection element) CollectionFetchableElementEntityGraph(entity=ma.ac.fstt.sim.jpa.entities.HistoCarb, querySpaceUid=<gen:1>, path=[ma.ac.fstt.sim.jpa.entities.Station.histoCarbs].<elements>)
             - EntityAttributeFetchImpl(entity=ma.ac.fstt.sim.jpa.entities.Carburant, querySpaceUid=<gen:2>, path=[ma.ac.fstt.sim.jpa.entities.Station.histoCarbs].<elements>.carburant)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs)
          - SQL table alias mapping - histocarbs0_
          - alias suffix - 0_
          - suffixed key columns - {id_stati5_1_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id_histo1_1_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=ma.ac.fstt.sim.jpa.entities.HistoCarb)
                - SQL table alias mapping - histocarbs0_
                - alias suffix - 1_
                - suffixed key columns - {id_histo1_1_1_}

2020-12-26 02:37:09 DEBUG CollectionLoader:83 - Static select for collection ma.ac.fstt.sim.jpa.entities.Station.histoCarbs: select histocarbs0_.id_station as id_stati5_1_0_, histocarbs0_.id_histo_carb as id_histo1_1_0_, histocarbs0_.id_histo_carb as id_histo1_1_1_, histocarbs0_.id_carburant as id_carbu4_1_1_, histocarbs0_.date as date2_1_1_, histocarbs0_.prix as prix3_1_1_, histocarbs0_.id_station as id_stati5_1_1_ from histo_carb histocarbs0_ where histocarbs0_.id_station=?
2020-12-26 02:37:10 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@4925f4f5] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2020-12-26 02:37:10 DEBUG Table:516 - No alter strings for table : carburant
2020-12-26 02:37:10 DEBUG Table:516 - No alter strings for table : histo_carb
2020-12-26 02:37:10 DEBUG Table:516 - No alter strings for table : station
